customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,avg_monthly_charge,num_services
5681-LLOEI,1,0,1,1,43,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,1,Credit card (automatic),91.25,4013.8,0,2-4 years,91.22272727272728,3
8212-DJRCH,1,0,1,1,5,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,90.35,434.5,0,0-1 year,72.41666666666667,3
4323-OHFOW,0,1,1,0,70,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),105.55,7195.35,0,4+ years,101.34295774647887,4
4933-BSAIP,0,0,1,0,40,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.1,780.1,0,2-4 years,19.026829268292683,0
2030-BTZRO,1,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.4,107.6,0,0-1 year,15.37142857142857,0
1116-DXXDF,1,0,0,0,39,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Electronic check,100.45,3801.7,0,2-4 years,95.04249999999999,4
9274-CNFMO,1,1,1,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,74.95,308.7,1,0-1 year,61.739999999999995,0
7758-XKCBS,1,0,0,0,15,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,29.7,438.25,1,1-2 years,27.390625,1
8992-JQYUN,1,0,1,0,1,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,50.35,50.35,1,0-1 year,25.175,3
6563-VNPMN,0,1,0,0,45,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),85.7,3778.1,0,2-4 years,82.13260869565217,3
0617-AQNWT,0,0,1,0,64,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Electronic check,47.85,3147.5,1,4+ years,48.42307692307692,4
2267-WTPYD,0,1,1,0,57,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),94.0,5438.95,0,4+ years,93.77499999999999,3
0270-THENM,1,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),69.85,5102.35,0,4+ years,69.89520547945206,4
2446-PLQVO,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.3,70.3,1,0-1 year,35.15,0
4707-MAXGU,1,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.85,1872.2,0,4+ years,25.646575342465756,0
2710-WYVXG,0,0,0,0,3,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,0,Mailed check,71.1,213.35,0,0-1 year,53.3375,4
3005-NFMTA,1,1,0,0,55,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,98.8,5617.75,1,4+ years,100.31696428571429,3
6300-BWMJX,0,0,1,0,59,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,0,Electronic check,93.35,5386.5,0,4+ years,89.775,3
8784-CGILN,0,0,0,0,18,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.85,1776.95,1,1-2 years,93.52368421052631,3
5389-FFVKB,1,1,1,0,32,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),80.3,2483.05,1,2-4 years,75.2439393939394,1
7009-LGECI,0,0,0,0,4,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),50.55,235.65,0,0-1 year,47.13,1
8444-WRIDW,0,1,0,0,66,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),80.45,5224.35,1,4+ years,77.97537313432836,1
5022-KVDQT,1,0,0,0,27,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,81.3,2272.8,0,2-4 years,81.17142857142858,1
7976-CICYS,1,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.7,83.75,0,0-1 year,16.75,0
1036-GUDCL,1,0,1,1,60,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),79.05,4663.4,0,4+ years,76.44918032786885,5
2005-DWQZJ,0,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.05,201.7,0,0-1 year,22.41111111111111,0
8148-WOCMK,1,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.6,125.0,0,0-1 year,13.88888888888889,0
7815-PDTHL,1,0,0,0,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.2,684.4,0,2-4 years,19.01111111111111,0
9451-LPGOO,1,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.8,620.35,1,0-1 year,77.54375,1
9173-IVZVP,0,0,1,1,53,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.9,1146.05,0,4+ years,21.223148148148148,0
9129-UXERG,0,1,0,0,18,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),103.6,1806.35,0,1-2 years,95.07105263157894,4
3635-JBPSG,0,0,0,0,15,0,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,1,Mailed check,38.8,603.0,0,1-2 years,37.6875,2
7964-ZRKKG,1,0,1,0,67,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,1,Bank transfer (automatic),88.4,5798.3,0,4+ years,85.26911764705882,2
5868-YWPDW,1,1,1,0,6,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,84.2,519.15,1,0-1 year,74.16428571428571,2
6229-LSCKB,1,1,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.7,497.6,0,0-1 year,71.08571428571429,1
2025-JKFWI,1,0,0,0,13,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,99.0,1301.7,1,1-2 years,92.97857142857143,3
4078-SAYYN,0,0,0,0,11,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.75,1129.75,1,0-1 year,94.14583333333333,3
1724-IQWNM,1,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.3,19.3,0,0-1 year,9.65,0
8217-QYOHV,1,0,0,0,5,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Mailed check,55.75,266.95,0,0-1 year,44.49166666666667,2
5546-QUERU,1,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.95,257.0,0,1-2 years,18.357142857142858,0
9940-HPQPG,0,0,1,0,9,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),91.75,865.8,1,0-1 year,86.58,3
6897-UUBNU,1,0,0,0,29,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,0,Mailed check,89.65,2623.65,0,2-4 years,87.455,3
6127-IYJOZ,1,1,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.85,45.85,0,0-1 year,22.925,0
6618-RYATB,0,0,0,0,1,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,79.55,79.55,1,0-1 year,39.775,1
8930-XOTDP,0,0,1,1,18,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,55.95,1082.8,0,1-2 years,56.98947368421052,1
5916-QEWPT,0,0,1,0,2,1,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),69.0,147.8,0,0-1 year,49.26666666666667,3
5060-TQUQN,1,0,1,1,30,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),83.55,2570.2,0,2-4 years,82.90967741935484,2
0531-XBKMM,1,0,0,1,66,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),65.7,4378.9,0,4+ years,65.35671641791045,3
8465-SBRXP,1,0,1,1,38,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),94.9,3616.25,0,2-4 years,92.72435897435898,3
2408-PSJVE,1,0,1,1,44,1,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed check,61.9,2924.05,0,2-4 years,64.97888888888889,3
9079-YEXQJ,0,0,0,0,54,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,111.1,6014.85,1,4+ years,109.3609090909091,5
9700-ZCLOT,1,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,32.7,0,0-1 year,10.9,0
8738-JOKAR,0,0,0,0,42,1,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,1,Mailed check,67.7,2882.25,0,2-4 years,67.02906976744185,4
4534-WGCIR,0,0,1,1,58,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.15,1509.9,0,4+ years,25.591525423728815,0
1930-WNXSB,1,0,1,1,58,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,92.85,5305.05,0,4+ years,89.91610169491526,3
2685-SREOM,0,0,1,1,25,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,89.1,2368.4,1,2-4 years,91.0923076923077,2
3508-CFVZL,0,0,0,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,111.3,7985.9,0,4+ years,110.91527777777777,6
0402-CQAJN,0,0,0,0,37,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),101.9,3545.35,1,2-4 years,93.29868421052632,4
6692-UDPJC,0,0,1,1,14,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,91.65,1301.0,1,1-2 years,86.73333333333333,2
1273-MTETI,0,1,0,0,4,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,88.85,372.45,1,0-1 year,74.49,2
0657-DOGUM,0,0,1,0,48,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,1,Bank transfer (automatic),60.6,2985.25,0,2-4 years,60.923469387755105,2
5480-HPRRX,0,1,0,0,3,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.3,77.75,1,0-1 year,19.4375,0
8792-AOROI,0,0,1,0,8,1,No,DSL,Yes,No,No,Yes,No,Yes,Two year,0,Mailed check,65.5,564.35,0,0-1 year,62.705555555555556,3
0295-PPHDO,1,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.45,95.45,1,0-1 year,47.725,2
5146-YYFRZ,1,0,0,0,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.95,1311.75,0,4+ years,19.290441176470587,0
1195-OIYEJ,1,0,0,0,13,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.1,1135.7,1,1-2 years,81.12142857142858,2
5906-CVLHP,0,0,1,1,45,1,No,DSL,No,Yes,No,Yes,No,No,One year,1,Credit card (automatic),54.15,2319.8,1,2-4 years,50.4304347826087,2
3452-SRFEG,1,0,0,0,49,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.6,3720.35,0,4+ years,74.407,0
4070-OKWVH,0,0,1,0,52,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),94.6,5025.8,0,4+ years,94.82641509433962,3
5297-MDOIR,0,0,1,0,63,1,No,Fiber optic,Yes,No,Yes,No,No,No,One year,1,Credit card (automatic),81.15,5224.5,0,4+ years,81.6328125,2
6369-MCAKO,0,0,1,1,68,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),89.05,6185.8,0,4+ years,89.64927536231885,6
4926-UMJZD,0,0,1,0,31,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,49.2,1498.55,0,2-4 years,46.8296875,1
6848-HJTXY,0,0,1,0,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.45,1208.6,0,4+ years,18.59384615384615,0
6341-AEVKX,0,0,1,0,62,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,104.3,6613.65,0,4+ years,104.97857142857143,5
4501-EQDRN,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.7,69.7,1,0-1 year,34.85,0
2990-HWIML,0,0,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.5,573.3,1,0-1 year,81.89999999999999,2
0682-USIXD,0,0,1,0,21,1,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,86.05,1818.9,0,1-2 years,82.67727272727274,2
6976-BWGLQ,0,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.2,1787.35,0,4+ years,24.484246575342464,0
7078-NVFAM,0,0,1,1,32,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,35.15,1051.05,0,2-4 years,31.849999999999998,2
8065-QBYTO,0,1,0,0,71,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,1,Credit card (automatic),99.65,7181.25,0,4+ years,99.73958333333333,4
2133-TSRRM,0,0,0,1,34,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,3688.6,0,2-4 years,105.38857142857142,5
7384-GHBPI,1,0,1,0,3,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,35.15,99.75,1,0-1 year,24.9375,1
7603-USHJS,1,0,0,1,12,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.75,871.4,1,0-1 year,67.03076923076922,0
7234-FECYN,0,1,0,0,8,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,101.35,780.5,1,0-1 year,86.72222222222223,3
2511-ALLCS,0,0,1,1,35,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.3,821.6,0,2-4 years,22.822222222222223,0
3191-CSNMG,0,0,1,1,3,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.7,239.45,0,0-1 year,59.8625,1
7952-OBOYL,1,0,0,0,3,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,89.85,244.45,0,0-1 year,61.1125,3
7470-DYNOE,1,0,0,0,53,1,No,DSL,No,No,Yes,No,No,Yes,One year,1,Electronic check,61.1,3357.9,0,4+ years,62.18333333333334,2
7853-OETYL,0,0,1,0,4,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,29.05,129.6,0,0-1 year,25.919999999999998,1
1545-ACTAS,0,0,1,1,48,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),99.7,4977.2,0,2-4 years,101.57551020408162,4
5876-HZVZM,0,0,1,1,6,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),55.9,365.35,1,0-1 year,52.19285714285714,2
1400-MMYXY,1,1,1,0,3,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.9,334.65,1,0-1 year,83.6625,4
5126-RCXYW,1,0,1,1,54,0,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),46.0,2424.05,0,4+ years,44.07363636363637,3
3085-QUOZK,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,43.95,43.95,1,0-1 year,21.975,0
2363-BJLSL,1,0,0,0,62,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),80.4,4981.15,0,4+ years,79.06587301587301,5
1956-YIFGE,1,0,1,1,22,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Mailed check,100.05,2090.25,0,1-2 years,90.8804347826087,4
3926-CUQZX,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.1,45.1,1,0-1 year,22.55,0
7921-LMDFQ,1,1,0,0,51,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),94.0,4905.75,0,4+ years,94.34134615384616,3
2925-MXLSX,0,0,0,0,30,1,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),68.95,2038.7,0,2-4 years,65.76451612903226,3
5820-PTRYM,0,1,1,0,56,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),68.45,4014.0,0,4+ years,70.42105263157895,4
9609-BENEA,1,0,1,0,35,1,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,1,Electronic check,69.0,2441.7,0,2-4 years,67.82499999999999,3
6211-WHMYA,0,1,0,0,64,0,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,43.85,2751.0,0,4+ years,42.323076923076925,3
4459-BBGHE,1,0,0,1,30,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,44.5,1307.8,0,2-4 years,42.18709677419355,2
9945-PSVIP,0,0,1,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,18.7,383.65,0,2-4 years,14.75576923076923,0
1041-RXHRA,0,0,0,0,41,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),70.25,2868.05,1,2-4 years,68.28690476190476,0
1750-CSKKM,1,0,0,1,9,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,55.35,449.75,1,0-1 year,44.975,1
9108-EJFJP,0,0,1,0,1,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,53.55,53.55,0,0-1 year,26.775,2
0530-IJVDB,1,0,0,1,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,114.6,7882.5,0,4+ years,111.02112676056338,6
0508-SQWPL,0,0,1,1,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.1,1087.7,0,4+ years,18.75344827586207,0
2215-ZAFGX,1,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.5,791.7,0,0-1 year,79.17,1
8213-TAZPM,0,0,1,1,69,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),108.75,7493.05,0,4+ years,107.04357142857143,5
7142-HVGBG,1,1,1,0,43,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.0,4414.3,1,2-4 years,100.325,4
1304-SEGFY,0,0,1,0,72,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,1,Electronic check,97.85,6841.3,0,4+ years,93.71643835616439,3
7242-EDTYC,1,0,0,1,44,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.55,819.95,0,2-4 years,18.221111111111114,0
2904-GGUAZ,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,1,Bank transfer (automatic),84.05,6052.25,0,4+ years,82.90753424657534,2
8267-ZNYVZ,0,0,1,0,33,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,103.75,3361.05,1,2-4 years,98.85441176470589,5
5136-GFPMB,1,0,0,0,54,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),89.4,4869.5,0,4+ years,88.53636363636363,2
2595-KIWPV,1,0,0,1,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,509.3,0,2-4 years,18.189285714285713,0
5243-SAOTC,1,0,0,0,54,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),79.85,4308.25,0,4+ years,78.33181818181818,1
9398-MMQTO,1,0,0,0,3,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),74.45,221.1,0,0-1 year,55.275,1
7619-PLRLP,0,0,1,0,53,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,0,Bank transfer (automatic),74.1,3833.95,0,4+ years,70.99907407407407,4
6457-GIRWB,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.35,69.35,1,0-1 year,34.675,0
6508-NJYRO,1,0,1,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,18.8,294.95,0,1-2 years,18.434375,0
1450-SKCVI,0,0,0,0,56,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,73.85,4092.85,1,4+ years,71.80438596491229,1
4710-NKCAW,1,0,1,1,5,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Credit card (automatic),64.4,316.9,0,0-1 year,52.81666666666666,3
5306-BVTKJ,1,0,1,1,48,1,No,DSL,No,Yes,Yes,No,No,No,One year,1,Credit card (automatic),55.8,2651.2,0,2-4 years,54.10612244897959,2
0357-NVCRI,0,0,0,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.05,471.7,0,2-4 years,18.142307692307693,0
5570-PTWEH,0,0,1,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),75.15,216.75,1,0-1 year,54.1875,0
2371-KFUOG,1,0,0,0,58,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),99.15,5720.95,0,4+ years,96.96525423728814,4
0463-ZSDNT,1,0,0,0,10,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),56.75,503.25,0,0-1 year,45.75,1
6502-MJQAE,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.6,69.6,1,0-1 year,34.8,0
6257-DTAYD,1,0,1,0,71,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),104.15,7365.3,0,4+ years,102.29583333333333,4
4616-ULAOA,0,0,1,1,65,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),110.8,7245.9,0,4+ years,109.78636363636363,5
7693-LCKZL,1,0,1,1,5,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.15,385.0,1,0-1 year,64.16666666666667,1
7746-AWNQW,0,0,0,0,28,0,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,35.75,961.4,0,2-4 years,33.15172413793103,2
5996-EBTKM,0,0,1,1,67,1,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),69.9,4615.9,0,4+ years,67.88088235294117,3
2758-RNWXS,1,0,0,0,35,1,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,1,Electronic check,89.2,3251.3,0,2-4 years,90.3138888888889,3
2314-TNDJQ,0,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),55.65,3880.05,0,4+ years,53.1513698630137,5
2405-LBMUW,0,0,1,1,61,0,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,1,Bank transfer (automatic),50.7,3088.75,0,4+ years,49.818548387096776,4
3454-JFUBC,1,1,0,0,68,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.0,1396.0,0,4+ years,20.231884057971016,0
0032-PGELS,0,0,1,1,1,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),30.5,30.5,1,0-1 year,15.25,1
9039-ZVJDC,1,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.1,53.05,0,0-1 year,13.2625,0
6797-LNAQX,1,0,1,1,70,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,0,Bank transfer (automatic),98.3,6859.5,1,4+ years,96.61267605633803,3
